ID_NECESIDAD,NECESIDAD,FECHA RECEPCION NECESIDAD,MUNICIPIO,SUBREGION,LONGITUD,LATITUD,PDET,ZOMAC,RADICADOS ASOCIADOS,FASE PROYECTO,VALOR NECESIDAD SIF,TIPOLOGIA,ORDEN VIAL,ASOCIACION AL PD,OBSERVACION,PRIORIZADO,POSIBLE FUENTE FINANCIACION,PROGRAMA,CATEGORÍA,INGRESOS EJECUTADOS 2024 PROYECTADOS 2025,GASTOS EJECUTADOS 2024 PROYECTADOS 2025,AHORRO OPERACIONAL,DEUDA IDEA Incluye por desembolsar,DEUDAS CON OTROS BANCOS  Incluye por desembolsar,SALDO TOTAL DEUDA PROYECTADA,INDICADOR DE CAPACIDAD  LEY 358 DE 1997,CAPACIDAD MAXIMA DE ENDEUDAMIENTO AL 100%,CAPACIDAD MAXIMA DE ENDEUDAMIENTO AL 80%,CAPACIDAD MAXIMA DE ENDEUDAMIENTO AL 60%,Deuda del IDEA sobre el total,INDICADOR LEY 617,LÍMITE 617,SEMÁFORO,APORTE GOB,SOBRANTE FALTANTE
107.0,MEJORAMIENTO DE LA MALLA VIAL EN EL TRAMO ECOPARQUE REGIONAL MARIO ARAMBURO RESTREPO CORREGIMIENTO DE SAN JOS,2024-09-10,Andes,Suroeste,-75.878828,"5,657194",0.0,0.0,2024010477292 2024010477263,3.0,27306608479.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,6,27843076411.63,11739999040.630001,16103077371.0,13999483044.0,1243354438.68,15242837482.68,0.5474552185732283,12600238928.95,10080191143.160002,7560143357.37,0.9184302502671967,0.46026317160648733,0.8,Cumple,1512028671.474,-29909877478.156
108.0,CONSTRUCCIÓN DE PAVIMENTO RÍGIDO Y URBANISMO PARA MEJORAR LA MOVILIDAD EN EL MUNICIPIO DE CAREPA ANTIOQUIA,2024-10-10,Carepa,Urabá,-76.652652,"7,755148",1.0,1.0,2024010464862,3.0,7789949678.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,31551501799.776,12896901947.81,18654599851.966003,4320802475.0,2118562934.45,6439365409.45,0.20409061509381832,25112136390.326,20089709112.2608,15067281834.1956,0.6709981807615806,0.6010329635298705,0.8,Cumple,3013456366.8391204,10290788523.034721
109.0,CONSTRUCCIÓN DE PAVIMENTO RÍGIDO DE VÍAS URBANAS DISPERSAS EN EL MUNICIPIO DE URRAO ANTIOQUIA,2024-03-15,Urrao,Suroeste,-76.133951,6.317343,0.0,1.0,2024010118992 2024010467655,3.0,4999509465.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,16589184003.816,7984390195.2300005,8604793808.585999,1709535383.0,1454838487.0,3164373870.0,0.1907492176391618,13424810133.816,10739848107.052801,8054886080.289599,0.5402444379936685,0.5237039492036278,0.8,Cumple,1610977216.05792,-7388444742.652481
110.0,"CONSTRUCCIÓN DE PLACA HUELLA EN LA VÍA QUE CONDUCE DESDE LA VEREDA CAMPO ALEGRE A LA VEREDA SANTA ROSITA ZONA RURAL DEL MUNICIPIO DE CAUCASIA""",2024-10-31,Caucasia,Bajo Cauca,-75.197996,"7,977278",1.0,1.0,2024010500511,3.0,2200000000.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,1.0,Recursos propios,Placa huellas 2025-1,5,55415011363.6435,24252117123.4,31162894240.2435,8970758412.0,3572173854.98,12542932266.98,0.22634538834019124,42872079096.6635,34297663277.3308,25723247457.998096,0.7152042457899613,0.6705201082614528,0.8,Cumple,5144649491.59962,3549126953.5977173
111.0,"""ESTUDIOS Y DISEÑOS PARA ELMEJORAMIENTO Y REHABILITACIÓN DE LA VÍA YOLOMBAL CIRCUNVALAR GUARNEPARA LA UNIÓN DEL VALLE DE ABURRÁ Y EL VALLE DE SAN NICOLÁSI",2024-10-31,Guarne,Oriente,-75.441612,"6,27787",0.0,0.0,2024010499529,3.0,400000000.0,Estudios y Diseños,Segundo Orden,Vías secundarias mejoradas,Financiacion para hacer estudios y diseños,,,,2,94297942873.1825,31502477356.16,62795465517.02249,12269275368.0,1587282296.68,13856557664.68,0.14694443211041333,80441385208.5025,64353108166.802,48264831125.1015,0.8854490173467873,0.3261371750069825,0.7,Cumple,9652966225.0203,-17638221041.878197
112.0,"""CONSTRUCCIÓN DE PAVIMENTO DELA VÍA DE ACCESO AL HOSPITAL DON BOSCO DEL CORREGIMIENTO DECURRULAO DEL DISTRITO DE TURBO ANTIOQUIA”",2024-10-25,Turbo,Urabá,-76.728858,8.089929,1.0,1.0,2024010490524,3.0,2775714198.0,Pavimento Flexible,Urbana,Vía urbana mejorada,,,,,5,57277943756.6295,34159399600.96,23118544155.669502,3450000000.0,21452083665.0,24902083665.0,0.434758687756101,32375860091.6295,25900688073.303604,19425516054.9777,0.13854262343712995,0.8701515266536545,0.8,Incumple,3885103210.99554,-114052861009.72676
113.0,PAVIMENTACIÓN VÍA DE ACCESO DEL CORREGIMIENTO ALFONSO LOPEZ MUNICIPIO DE CIUDAD BOLIVAR - ANTIOQUIA,2024-01-11,Ciudad Bolívar,Suroeste,-76.021509,"5,850273",0.0,0.0,2024010502109,3.0,39324539082.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,6,18608617574.017002,7376218347.08,11232399226.937002,2665498102.3,2057047588.0,4722545690.3,0.2537827257460563,13886071883.717003,11108857506.973602,8331643130.230202,0.5644197594053715,0.573068360901107,0.8,Cumple,1666328626.0460405,-31544185823.72376
114.0,REHABILITACION DE VIA HOLANDA PARTE ALTA Y HOLANDA PARTE BAJA DEL MUNICIPIO DE GIRARDOTA,2024-09-30,Girardota,Valle de Aburrá,-75.444238,"6,379472",0.0,0.0,2024010449385 2024010513281 2024010513286,2.0,,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,2,101079829717.107,35923834396.69,65155995320.41699,0.0,33364035579.0,33364035579.0,0.330076096016151,67715794138.106995,54172635310.485596,40629476482.8642,0.0,0.3932146507732363,0.7,Cumple,8125895296.57284,-38204944046.562965
115.0,REHABILITACIÓN CON PAVIMENTO TIPO PLACA HUELLA DE LA VÍA TERCIARIA MANZANILLO EN EL MUNICIPIO DE CIUDAD BOLÍVAR ANTIOQUIA 1KM,2024-11-14,Ciudad Bolívar,Suroeste,-76.021509,"5,850273",0.0,0.0,2024010520677,3.0,2177618498.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,Cuenta con concepto tecnico favorable,,,,6,18608617574.017002,7376218347.08,11232399226.937002,2665498102.3,2057047588.0,4722545690.3,0.2537827257460563,13886071883.717003,11108857506.973602,8331643130.230202,0.5644197594053715,0.573068360901107,0.8,Cumple,1666328626.0460405,-31544185823.72376
116.0,Construccin de pavimento rgido de la Calle 19 entre la Carrera 19 y la Calle 20; de la Calle 20 entre la Calle 19 y la Carrera 21; de la Carrera 24 desde la Calle 20 y de la Carrera 22 desde la Calle 23 del municipio de Cocorn,2024-06-11,Cocorná,Oriente,-75.185483,"6,058295",0.0,1.0,2024010506674,3.0,3721767433.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,12327690626.8465,4723680091.28,7604010535.566501,445297438.0,33508702.0,478806140.0,0.0388398893591055,11848884486.8465,9479107589.477201,7109330692.1079,0.9300161397261948,0.6399604582233731,0.8,Cumple,1421866138.42158,4809429397.52948
117.0,NTERVENCIN EN LAS VAS URBANAS EN EL MUNICIPIO DE MONTEBELLO - 2024,2024-12-11,Montebello,Suroeste,-75.523455,"5,946313",0.0,1.0,2024010515296,2.0,,Pavimento Articulado,Urbana,Vía urbana mejorada,,,,,6,6527267076.03,2852468155.77,3674798920.2599998,1320825426.0,0.0,1320825426.0,0.2023550454753798,5206441650.03,4165153320.024,3123864990.0179996,1.0,0.6392648500766731,0.8,Cumple,624772998.0036,3748637988.0216
118.0,MEJORAMIENTO DE VA TERCIARIA EN EL VEREDA CALLE LARGA DEL MUNICIPIO  ,2024-11-13,Carepa,Urabá,-76.652652,"7,755148",1.0,1.0,2024010519763,2.0,,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,6,31551501799.776,12896901947.81,18654599851.966003,4320802475.0,2118562934.45,6439365409.45,0.20409061509381832,25112136390.326,20089709112.2608,15067281834.1956,0.6709981807615806,0.6010329635298705,0.8,Cumple,3013456366.8391204,10290788523.034721
119.0,CONSTRUCCIÓN DE OBRAS DE MEJORAMIENTO URBANO DEL PARQUE MIRADOR PERLA DEL RÍO NECHÍ EN EL MUNICIPIO DE ZARAGOZA ANTIOQUIA,2024-12-11,Zaragoza,Bajo Cauca,-74.867075,7.488583,1.0,1.0,2024020054785,3.0,3347941547.0,Parque,,Espacio público adecuado,Solicitud adicion recursos,,,,6,26491016162.216,7986352410.12,18504663752.096,6804069561.0,0.0,6804069561.0,0.25684441545525194,19686946601.216,15749557280.972801,11812167960.729599,1.0,0.5414054034707012,0.8,Cumple,2362433592.14592,-15716605637.124481
120.0,MEJORAMIENTO DE LA VÍA TERCIARIA DEL SECTOR VILLETA DELMUNICIPIO DE ARGELIA ANTIOQUIA,2024-07-10,Argelia,Oriente,-75.14107,"5,731474",0.0,1.0,2024010499742,2.0,22454829831.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,Solicitud de financiacion a obra adicional de contrato en ejecucion,,,,6,7397887197.341,2145550795.75,5252336401.591,913988424.0,0.0,913988424.0,0.12354722363548773,6483898773.341,5187119018.6728,3890339264.0045996,1.0,0.5593647624915785,0.8,Cumple,778067852.80092,-57612554588.19448
121.0,CONSTRUCCIÓN DE PAVIMENTO EN PLACA HUELLA PARA LA VÍA A LA VEREDA: 1. LA MESETA ($ 2.385.209.672) 2. SANTA ANA ($ 1.121.164.516) 3. EL CARMELO ($ 1.700.051.625),2024-10-31,El Peñol,Oriente,-75.242693,"6,219349",0.0,0.0,2024010518399,3.0,5206425813.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,1.0,SGR Regionales 60%,Placa huellas 2025-1,6,28258567441.100002,6469994311.25,21788573129.850002,1548230438.0,3356151670.0,4904382108.0,0.17355381224551877,23354185333.100002,18683348266.480003,14012511199.86,0.31568307768567533,0.29902452385532635,0.8,Cumple,2802502239.972,6184360283.832001
122.0,PAVIMENTACION Y URBANISMO EN CONCRETO RIGIDO ZONA URBANA DEL MUNICIPIO DE SAN CARLOS DEPARTAMENTO DE ANTIOQUIA,2024-11-13,San Carlos,Oriente,-74.988097,"6,187746",0.0,1.0,2024010523151,3.0,2371629272.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,29325876885.033,5835926728.400001,23489950156.633,5787068508.0,0.0,5787068508.0,0.19733658879791371,23538808377.033,18831046701.6264,14123285026.2198,1.0,0.6759531206368515,0.8,Cumple,2824657005.2439604,13840765080.46376
123.0,MEJORAMIENTO    DE    LA    VÍA    DEPARTAMENTAL    SONSÓN AGUADAS MUNICIPIO DE SONSÓN ANTIOQUIA.,2024-11-15,Sonsón,Oriente,-75.309596,"5,714851",0.0,1.0,2024010524340,3.0,10000000000.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,5,35695767669.0165,13532488388.23,22163279280.786503,1067761948.0,4932032890.0,5999794838.0,0.16808140655867587,29695972831.016502,23756778264.8132,17817583698.6099,0.17796640999076777,0.4016729815979605,0.8,Cumple,3563516739.7219806,-46557238264.66812
124.0,Construcción de placa huellas en zonas rurales.,2024-11-15,La Ceja,Oriente,-75.429433,"6,028062",0.0,0.0,2024010528792,1.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,FASE 1,,,,2,102691614388.099,29123622287.32,73567992100.77899,5166195556.0,27283390599.0,32449586155.0,0.3159906127521217,70242028233.099,56193622586.4792,42145216939.8594,0.15920682412783146,0.2897718766009698,0.7,Cumple,8429043387.97188,45609749252.831276
125.0,MEJORAMIENTO DE VÍAS URBANAS EN EL BARRIO CONQUISTADORES DEL MUNICIPIO DE EL PEÑOL ,2024-11-19,El Peñol,Oriente,-75.242693,"6,219349",0.0,0.0,2024010535795,3.0,4155687169.0,Pavimento Flexible,Urbana,Vía urbana mejorada,,,,,6,28258567441.100002,6469994311.25,21788573129.850002,1548230438.0,3356151670.0,4904382108.0,0.17355381224551877,23354185333.100002,18683348266.480003,14012511199.86,0.31568307768567533,0.29902452385532635,0.8,Cumple,2802502239.972,6184360283.832001
126.0,SOLICITUD DE ESTUDIOS Y EJECUCIÓN DE PROYECTO PLACA HUELLA RURAL VEREDA ALTAMIRA ZONA ALTA 250 m,2024-11-22,Montebello,Suroeste,-75.523455,"5,946313",0.0,1.0,2024010538367,1.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,6,6527267076.03,2852468155.77,3674798920.2599998,1320825426.0,0.0,1320825426.0,0.2023550454753798,5206441650.03,4165153320.024,3123864990.0179996,1.0,0.6392648500766731,0.8,Cumple,624772998.0036,3748637988.0216
128.0,Pavimentacin de 1950 km de la via Iborra en la zona rural del municipio de Donmatas del Departamento de Antioqui,2024-11-28,Donmatías,Norte,-75.39263,"6,485603",0.0,0.0,2024010552957,2.0,,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,6,24529039369.5395,8973012363.67,15556027005.869501,7973050390.0,1625381984.0,9598432374.0,0.3913089391474281,14930606995.539501,11944485596.431602,8958364197.3237,0.8306617246788345,0.5302434371724646,0.8,Cumple,1791672839.46474,-8164135575.211559
129.0,CONSTRUCCIÓN DE PLACA HUELLA EN VIAS TERCIARIAS DEL MUNICIPIO DE EL SANTUARIO-ANTIOQUIA 1km,2024-09-30,El Santuario,Oriente,-75.265465,"6,136871",0.0,0.0,2024010444750 2024010559100 2025010060550,3.0,2482841960.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,6,28148489568.3155,9574117926.69,18574371641.625496,7165025466.0,0.0,7165025466.0,0.2545438698801479,20983464102.3155,16786771281.8524,12590078461.3893,1.0,0.38693852418292884,0.8,Cumple,2518015692.27786,-4116653327.33284
130.0,CONSTRUCCIÓN DE PAVIMENTO RIGIDO EN VIAS DEL BARRIO BUENOS AIRES ZONA URBANA DEL MUNICIPIO DE CAUCASIA ANTIOQUIA,2024-05-12,Caucasia,Bajo Cauca,-75.197996,"7,977278",1.0,1.0,2024010559910,3.0,1614250889.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,5,55415011363.6435,24252117123.4,31162894240.2435,8970758412.0,3572173854.98,12542932266.98,0.22634538834019124,42872079096.6635,34297663277.3308,25723247457.998096,0.7152042457899613,0.6705201082614528,0.8,Cumple,5144649491.59962,3549126953.5977173
131.0,Proyecto intercambio vial de la calle 77 sur entre la carrera 45 y carrera 46 y sus lazos de conexión.,2024-06-12,Sabaneta,Valle de Aburrá,-75.615479,"6,149903",0.0,0.0,2024010562218,3.0,16755097970.0,Intercambio Vial,Urbana,Vía urbana mejorada,,,,,1,277583995965.57904,130145150133.79001,147438845831.78903,5311889964.0,73866541452.0,79178431416.0,0.2852413416003215,198405564549.57904,158724451639.66324,119043338729.74742,0.06708758773069858,0.44877725222713505,0.65,Cumple,23808667745.949486,126096908505.6969
132.0,PAVIMENTACIN DE VÍS uRBANAS EN EL MUNICIPIO DE PUERTO TRIUNFO - ANTIOQUIA,2024-06-12,Puerto Triunfo,Magdalena Medio,-74.64119,"5,871318",0.0,0.0,2024010569332,3.0,5766878117.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,22896432570.9105,6514105665.99,16382326904.9205,15087488121.0,152370595.0,15239858716.0,0.665599702870829,7656573854.9105,6125259083.9284,4593944312.9463,0.9900018367729335,0.5398792514926959,0.8,Cumple,918788862.58926,-5124042499.46444
133.0,MEJORAMIENTO Y REPOSICIN DE PAVIMENTO RGIDO EN VIAS URBANAS DE LA CABECERA MUNICIPAL Y LOS CORREGIMIENTOS DE SAN JOSE DEL NUS Y PROVIDENCIA DEL MUNICIPIO DE SAN ROQUE DEPARTAMENTO DE ANTIOQUIA,2024-11-12,San Roque,Nordeste,-75.019109,"6,485939",0.0,0.0,2024010572157,3.0,1955624022.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,6,13645854382.4415,5036095672.22,8609758710.2215,2357809963.0,1093248488.0,3451058451.0,0.2529016032473989,10194795931.4415,8155836745.1532,6116877558.8649,0.6832135695403208,0.5881514393311754,0.8,Cumple,1223375511.77298,-3684666242.3621206
134.0,ESTUDIOS Y DISENOS PARA LA TERCERA ETAPA DE LA VIA INTERMEDIA,2024-12-12,El Santuario,Oriente,-75.265465,"6,136871",0.0,0.0,2024010575640,3.0,9804796414.0,Pavimento Flexible,Urbana,Vía urbana mejorada,,,,,6,28148489568.3155,9574117926.69,18574371641.625496,7165025466.0,0.0,7165025466.0,0.2545438698801479,20983464102.3155,16786771281.8524,12590078461.3893,1.0,0.38693852418292884,0.8,Cumple,2518015692.27786,-4116653327.33284
135.0,PAVIMENTACION VÍA FATIMA EN EL MUNICIPIO DE DONMATIAS,2024-12-13,Donmatías,Norte,-75.39263,"6,485603",0.0,0.0,2024010435914,3.0,2405517156.0,Pavimento Flexible,Urbana,Vía urbana mejorada,,,,,6,24529039369.5395,8973012363.67,15556027005.869501,7973050390.0,1625381984.0,9598432374.0,0.3913089391474281,14930606995.539501,11944485596.431602,8958364197.3237,0.8306617246788345,0.5302434371724646,0.8,Cumple,1791672839.46474,-8164135575.211559
136.0,PAVIMENTACION VÍA FRONTINO NUTIBARA MUNICIPIO DE FRONTINO,2024-09-24,Frontino,Occidente,-76.130765,"6,776066",0.0,1.0,2024010435573,3.0,18933645714.0,Pavimento Flexible,Segundo Orden,Vías secundarias mejoradas,,,,,6,15502017167.017002,4560047682.8,10941969484.217003,1591148139.0,1671853559.0,3263001698.0,0.2104888456027873,12239015469.017002,9791212375.213602,7343409281.410201,0.4876332549796914,0.42560105953702715,0.8,Cumple,1468681856.2820404,-10121554576.307758
137.0,CONSTRUCCIÓN DE PUENTES PEATONALES EN CONCRETO EN LA CABECERA MUNICIPAL DE MURINDÓ - ANTIOQUIA,2024-09-24,Murindó,Urabá,-76.817485,"6,97771",1.0,1.0,2024010432919,2.0,,Puente Peatonal,Urbana,Vía urbana mejorada,,,,,6,17114409570.042,5233556503.57,11880853066.472,690572471.0,0.0,690572471.0,0.04035035320229895,16423837099.042,13139069679.2336,9854302259.4252,1.0,0.615634696454021,0.8,Cumple,1970860451.88504,1517445968.3102398
138.0,PAVIMENTACIÓN Y ADECUACIÓN DE VÍA EN EL BARRIO EL SOCORRO Y LA COPA EN LA ZONA URBANA DEL MUNICIPIO DE URAMITA ANTIOQUIA,2024-09-23,Uramita,Occidente,-76.173284,6.898393,0.0,1.0,2024010575497,3.0,1958822896.0,Pavimento Flexible,Urbana,Vía urbana mejorada,,,,,6,9683475507.1875,3083007311.46,6600468195.7275,178661475.0,2978048806.0,3156710281.0,0.3259893907571668,6526765226.1875,5221412180.950001,3916059135.7124996,0.056597362157480804,0.645070071807987,0.8,Cumple,783211827.1424999,2740448066.8549995
140.0,Construcción parque recreativo obrero en la zona urbana de la cabecera municipal ,2024-09-17,Puerto Triunfo,Magdalena Medio,-74.64119,"5,871318",0.0,0.0,2024010569315,3.0,180000000.0,Parque,,Espacio público adecuado,,,,,6,22896432570.9105,6514105665.99,16382326904.9205,15087488121.0,152370595.0,15239858716.0,0.665599702870829,7656573854.9105,6125259083.9284,4593944312.9463,0.9900018367729335,0.5398792514926959,0.8,Cumple,918788862.58926,-5124042499.46444
141.0,Cicloruta municipio de marinilla,2024-04-12,Marinilla,Oriente,-75.339345,"6,173995",0.0,0.0,2024010572114,3.0,1518014647883.0,Ciclo Ruta,,Espacio público adecuado,,,,,4,62016835956.01949,25368005936.31,36648830019.70949,25635932166.0,7522176280.0,33158108446.0,0.5346630142420479,28858727510.019493,23086982008.015594,17315236506.011696,0.7731421775083968,0.527772867033876,0.8,Cumple,3463047301.202339,-1514260574754.786
142.0,Construcción de placa huella en las vias terciearias del municipio de Liborina 2KM,2024-10-12,Liborina,Occidente,-75.812838,"6,677316",0.0,0.0,2024010596746 2024010596745,1.0,,Placa huella,Tercer Orden,Vías terciarias mejoradas,No se puede acceder a la carpeta compartida,,,,6,8030428413.921001,3080588699.4500003,4949839714.471001,1577607418.01,1800000000.0,3377607418.01,0.42060114901900014,4652820995.911001,3722256796.7288013,2791692597.546601,0.4670783850123961,0.7359070111456691,0.8,Cumple,558338519.5093201,-4580433251.944078
144.0,SOLICITUD DE APOYO PARA LA COFINANCIACION EN LA EJECUCION DEL PROYECTO PAVIMENTACION EN CONCRETO RIGIDO -TIPO PLACA HUELLA- EN LA ZONA URBANA CORREGIMIENTO CEDRO Y PUEBLITO DEL MUNICIPIO DE YARUMAL,2024-12-18,Yarumal,Norte,-75.418828,6.963832,0.0,1.0,2025010011836,3.0,5541310263.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,5,36204719778.619,11082623753.61,25122096025.009003,1291156679.0,12320355879.07,13611512558.07,0.3759596163511364,22593207220.549004,18074565776.439205,13555924332.329401,0.09485769296333628,0.39053077044629697,0.8,Cumple,2711184866.4658804,-192411827505.2047
145.0,PARQUE LINEAL - BOSQUES URBANOS DEL MUNICIPIO DE EL RETIRO,2024-11-03,El Retiro,Oriente,-75.501301,"6,062454",0.0,0.0,2024010110440 2024010518216,3.0,21621443440.0,Parque,,Espacio público adecuado,,,,,3,69187005609.695,24929217109.21,44257788500.48501,0.0,0.0,0.0,0.0,69187005609.695,55349604487.75601,41512203365.817,0.0,0.36680132048521774,0.7,Cumple,8302440673.163401,9066808020.9804
146.0,PROYECTO DE PAVIMENTACIÓN DE LA VÍA SAN LUIS - CHOCÓ,2024-04-12,San Luis,Oriente,-74.993619,"6,043017",0.0,1.0,2025010002774,3.0,78158511470.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,6,10860999220.161499,3903981787.4,6957017432.761499,1425530293.0,0.0,1425530293.0,0.13125222312453153,9435468927.161499,7548375141.729199,5661281356.296899,1.0,0.6327012411442702,0.8,Cumple,1132256271.2593799,-72218731181.44373
147.0,Construccion de pavimento flexible en la vía que conduce al corregimiento Llanadas del Municipio de Olaya.,2024-11-13,Olaya,Occidente,-75.811773,"6,626492",0.0,0.0,2025010013911,3.0,4297876107.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,6,4127448900.775,1679484660.96,2447964239.815,2175868693.0,0.0,2175868693.0,0.52717035275505,1951580207.775,1561264166.2200003,1170948124.665,1.0,0.8958630223880957,0.8,Incumple,234189624.933,-5192738357.402
148.0,Mejoramiento y Construcción de obras complementarias dobdre la vía PR14+500 Codigo 6201 - Vereda La Pola - Puerto Escondido - Puerto Cesar - La Playita del municipio de Turbo Antioquia. ,2025-01-14,Turbo,Urabá,-76.728858,8.089929,1.0,1.0,2025010030512 2025010030805,3.0,40010655318.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,5,57277943756.6295,34159399600.96,23118544155.669502,3450000000.0,21452083665.0,24902083665.0,0.434758687756101,32375860091.6295,25900688073.303604,19425516054.9777,0.13854262343712995,0.8701515266536545,0.8,Incumple,3885103210.99554,-114052861009.72676
149.0,MEJORAMIENTO DE LA VÍA TERCIARIA EN PLACA HUELLA DEL SECTOR LA ESPERANZA DEL MUNICIPIO DE ABEJORRAL – ANTIOQUIA. 2KM,2024-04-09,Abejorral,Oriente,-75.428739,5.789315,0.0,1.0,2024010387444 2025010035548,3.0,5202752628.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,,,,6,15030770872.282,4409672661.82,10621098210.462,1969764886.0,0.0,1969764886.0,0.1310488266195589,13061005986.282,10448804789.0256,7836603591.769199,1.0,0.39507659260977307,0.8,Cumple,1567320718.3538399,4201171682.1230392
151.0,ESPACIO PÚBLICO PARA LA CARRERA 47: VIAS ANDENES Y CICLORRUTA,2025-01-31,El Santuario,Oriente,-75.265465,"6,136871",0.0,0.0,2024010496207 2025010004443,3.0,1824902596.0,Ciclo Ruta,,Espacio público adecuado,,,,,6,28148489568.3155,9574117926.69,18574371641.625496,7165025466.0,0.0,7165025466.0,0.2545438698801479,20983464102.3155,16786771281.8524,12590078461.3893,1.0,0.38693852418292884,0.8,Cumple,2518015692.27786,-4116653327.33284
152.0,CONSTRUCCION Y ADECUACION DE LA VIA RURAL DELA VEREDA PIEDRAHITA EN EL MUNICIPIO DE DONMATIAS DEL DEPARTAMENTO DE ANTIOQUIA,2024-10-31,Donmatías,Norte,-75.39263,"6,485603",0.0,0.0,2024010500586,3.0,3490850340.0,Pavimento Flexible,Tercer Orden,Vías terciarias mejoradas,,,,,6,24529039369.5395,8973012363.67,15556027005.869501,7973050390.0,1625381984.0,9598432374.0,0.3913089391474281,14930606995.539501,11944485596.431602,8958364197.3237,0.8306617246788345,0.5302434371724646,0.8,Cumple,1791672839.46474,-8164135575.211559
153.0,PAVIMENTACION DE 1 KILOMETRO DE VIA URBANA,2024-01-11,Venecia,Suroeste,-75.735544,5.964693,0.0,0.0,2024010502152,3.0,36407442672.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,12522207884.799,6810462569.46,5711745315.339,0.0,0.0,0.0,0.0,12522207884.799,10017766307.839201,7513324730.879399,0.0,0.6876749314599607,0.8,Cumple,1502664946.17588,-30486452994.94472
154.0,MEJORAMIENTO VIA BUENOS AIRES MUNICIPIO DE LA PINTADA,2024-11-13,La Pintada,Suroeste,-75.60781,"5,743808",0.0,0.0,2024010528004 2024010376421,3.0,1263024676.0,Pavimento Flexible,Urbana,Vía urbana mejorada,,,,,6,10783113038.2925,5750561650.92,5032551387.372499,4104930290.0,0.0,4104930290.0,0.3806813742397728,6678182748.2925,5342546198.634,4006909648.9754996,1.0,0.6829525248720959,0.8,Cumple,801381929.7951,3545266902.7705994
155.0,MEJORAMIENTO DE CALLE CEMENTERIO EN EL CORREGIMIENTO DE PUERTO VALDIVIA MUNICIPIO DE VALDIVIA ANTIOQUIA,2024-11-20,Valdivia,Norte,-75.439274,7.1652,1.0,1.0,2025010011461,3.0,1541708549.0,Pavimento Rígido,Tercer Orden,Vías terciarias mejoradas,,,,,6,13037566833.207003,3869989518.31,9167577314.897003,3761583922.0,0.0,3761583922.0,0.28851886016178674,9275982911.207003,7420786328.965603,5565589746.724201,1.0,0.5577653456906478,0.8,Cumple,1113117949.3448403,-623173287.2109594
156.0,MEJORAMIENTO DE LA VIA CAMPAMENTO-VEREDA EL LIMON MEDIANTE LA EJECUCION DE PLACA HUELLA 3 KM,2025-01-27,Campamento,Norte,-75.298091,"6,979771",0.0,1.0,2025010031841,3.0,6202802054.0,Placa huella,Tercer Orden,Vías terciarias mejoradas,,1.0,SGR Regionales 60%,Placa huellas 2025-2,6,8809287720.75,2669441983.38,6139845737.37,3083047525.0,0.0,3083047525.0,0.3499769360169697,5726240195.75,4580992156.6,3435744117.45,1.0,0.7223000382950645,0.8,Cumple,687148823.49,-2079909113.0600004
157.0,Proyecto de pavimentaciónde víasurbanas en el municipio de Vegachí para su cofinanciacióncon la Gobernación de Antioquia2025,2025-01-21,Vegachí,Nordeste,-74.798714,6.773525,0.0,1.0,2025010028865 2025010028861,3.0,7470010822.0,Pavimento Rígido,Urbana,Vía urbana mejorada,,,,,6,14438255937.0725,4668200945.84,9770054991.2325,2534414723.0,0.0,2534414723.0,0.17553468604836753,11903841214.0725,9523072971.258001,7142304728.4435,1.0,0.5148707777903756,0.8,Cumple,1428460945.6887,1100754852.1321993
